1,468.45001220703125,428.9625244140625,542.7000122070312,607.1625366210938,0.9104516506195068
1,1472.85009765625,415.4625244140625,1553.85009765625,597.0375366210938,0.9026658535003662
1,728.3250122070312,422.5500183105469,785.0250244140625,597.375,0.8808231353759766
1,1367.550048828125,395.5500183105469,1437.75,614.925048828125,0.8733272552490234
1,548.7750244140625,434.3625183105469,606.1500244140625,603.112548828125,0.8712716102600098
1,676.0125122070312,411.75,742.5,608.8500366210938,0.8599281311035156
1,1170.4500732421875,417.82501220703125,1209.60009765625,527.8500366210938,0.8419325351715088
1,1225.125,412.4250183105469,1265.625,528.5250244140625,0.8378353118896484
1,634.1625366210938,425.5875244140625,682.0875244140625,560.5875244140625,0.8313775062561035
1,587.25,430.6500244140625,648.0,602.7750244140625,0.8240511417388916
1,1111.7249755859375,417.82501220703125,1141.425048828125,499.5000305175781,0.7957541942596436
1,855.2250366210938,430.9875183105469,878.175048828125,503.88751220703125,0.7663764953613281
1,808.6500244140625,429.9750061035156,828.9000244140625,491.4000244140625,0.7594144344329834
1,959.175048828125,418.5,994.2750244140625,525.8250122070312,0.7363858222961426
1,1190.7000732421875,414.1125183105469,1221.75,516.0375366210938,0.7358746528625488
1,824.8500366210938,434.70001220703125,843.75,490.0500183105469,0.7272090911865234
1,842.4000244140625,431.6625061035156,861.300048828125,490.38751220703125,0.7207157611846924
1,396.5625,428.625,425.5875244140625,501.5250244140625,0.7079634666442871
1,778.2750244140625,429.9750061035156,798.5250244140625,491.4000244140625,0.681837797164917
1,822.8250122070312,435.0375061035156,839.0250244140625,489.0375061035156,0.06538182497024536
1,1183.9500732421875,415.125,1210.9500732421875,513.0,0.062389492988586426
1,766.125,431.6625061035156,787.7250366210938,493.76251220703125,0.04632502794265747
1,681.75,430.9875183105469,722.25,551.8125,0.019217997789382935
1,592.3125,432.6750183105469,632.8125,560.25,0.008037060499191284
1,676.0125122070312,432.0,712.800048828125,543.375,0.007187265902757645
1,681.75,435.375,714.1500244140625,527.1749877929688,0.006396956741809845
1,761.4000244140625,432.6750183105469,784.3500366210938,497.4750061035156,0.0054874420166015625
1,949.050048828125,422.5500183105469,980.1000366210938,512.3250122070312,0.005159102380275726
1,673.3125,437.0625,702.0,521.4375,0.002890033647418022
1,797.175048828125,436.0500183105469,816.0750122070312,490.7250061035156,0.002403493970632553
1,791.1000366210938,437.7375183105469,805.9500122070312,482.2875061035156,0.002353191375732422
1,682.425048828125,433.01251220703125,709.425048828125,504.5625305175781,0.0022873003035783768
1,1217.7000732421875,426.9375,1243.35009765625,505.9125061035156,0.002171727828681469
1,309.65625,424.57501220703125,336.9937744140625,497.4750061035156,0.002141752280294895
1,972.675048828125,429.9750061035156,996.9750366210938,502.20001220703125,0.001986284740269184
1,989.550048828125,430.6500244140625,1013.8500366210938,506.9250183105469,0.00188494473695755
1,981.4500122070312,425.5875244140625,1009.800048828125,507.26251220703125,0.0017722025513648987
1,305.2687683105469,424.57501220703125,339.0187683105469,521.1000366210938,0.0013563316315412521
1,675.0,435.7125244140625,697.9500122070312,495.1125183105469,0.0012835022062063217
1,710.1000366210938,432.3375244140625,749.25,554.5125122070312,0.0011335224844515324
1,950.4000244140625,431.6625061035156,976.050048828125,498.4875183105469,0.0011292845010757446
1,799.875,433.01251220703125,814.7250366210938,481.6125183105469,0.0011181235313415527
1,1611.9000244140625,-1530.9000244140625,2670.300048828125,845.7750244140625,0.0010840147733688354
1,995.6250610351562,427.95001220703125,1022.6250610351562,505.57501220703125,0.0010119611397385597
2,462.0375061035156,428.625,534.2625122070312,606.8250122070312,0.9079766273498535
2,1464.75,416.4750061035156,1543.050048828125,596.0250244140625,0.8825502395629883
2,543.375,432.3375244140625,599.4000244140625,601.7625122070312,0.8645210266113281
